Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD_min dI_min dH_nT dX_nT dY_nT dZ_nT dF_nT
2024.0 M M642.0 72 -84   -25d 17m    85d 31m    4490.1   4060.0  -1917.8  57164.4  57340.5    48.9      -2.7         43.5     66.7     39.2    -24.5    -21.0
2024.0 M M18.0 46 -63   -16d 51m    67d 25m   19870.1  19017.4  -5758.4  47789.9  51756.1     8.9      -6.0         58.1     70.6     32.6    -94.8    -65.2
2024.0 M M86.0 71 -125    19d 38m    83d 39m    6378.4   6007.7   2142.7  57293.9  57647.9   -20.7      -4.0         60.2     69.7    -16.0    -70.1    -63.1
2024.0 M M50.0 64 -76   -21d 60m    81d 31m    8481.1   7863.9  -3176.3  56867.7  57496.6    24.1      -3.3         49.9     68.5     36.4    -37.5    -29.7
2024.0 M M223.0 55 -97     2d 17m    77d 42m   12288.5  12278.7    490.1  56336.1  57660.8    -0.3      -4.2         51.4     51.4      1.0    -93.3    -80.2
2024.0 M M87.0 44 -77   -11d 44m    68d 55m   19096.1  18697.6  -3880.6  49538.6  53091.8     2.7      -6.0         53.5     55.5      3.8   -119.1    -91.9
2024.0 M M295.0 48 -81   -10d 10m    72d 26m   16647.8  16386.3  -2938.8  52592.1  55164.0     3.2      -5.4         56.9     58.7      5.0   -106.9    -84.7
2024.0 M M77.0 43 -79   -10d 20m    68d 30m   19376.5  19061.7  -3478.4  49198.7  52876.8     1.3      -5.9         49.7     50.2     -1.6   -123.2    -96.4
2024.0 M M5.0 69 -133    19d 44m    81d 36m    8389.0   7896.1   2833.2  56800.3  57416.5   -20.7      -3.4         45.9     60.3    -32.1    -79.7    -72.1
2024.0 M M36.0 45 -73   -13d 57m    68d 54m   19070.1  18507.6  -4597.7  49429.5  52980.6     5.0      -6.1         57.4     62.3     12.9   -112.4    -84.2
2024.0 M M25.0 66 -86   -15d 12m    83d 28m    6607.7   6376.3  -1733.1  57625.1  58002.7    24.8      -3.6         56.9     67.4     31.1    -44.1    -37.3
2024.0 M M9.0 68 -81   -22d 30m    83d 51m    6170.7   5700.8  -2361.9  57296.5  57627.8    33.6      -3.0         47.2     66.7     37.6    -31.5    -26.3
2024.0 M M302.0 48 -78   -12d  8m    72d  1m   16942.6  16564.0  -3561.5  52170.3  54852.4     4.6      -5.5         58.8     62.2      9.6   -104.8    -81.5
2024.0 M M379.0 55 -105     9d  7m    77d  2m   12870.7  12708.3   2038.5  55915.9  57378.1    -3.5      -3.7         39.8     41.4     -6.8    -99.5    -88.1
2024.0 M M618.0 53 -110    12d  4m    75d  2m   14595.4  14272.7   3051.9  54586.3  56503.8    -5.0      -3.2         25.4     29.3    -15.6   -105.8    -95.7
2024.0 M M7.0 67 -64   -28d 25m    81d 18m    8547.5   7517.5  -4067.8  55843.4  56493.8    29.0      -2.1         32.2     62.6     48.2    -14.0     -9.0
2024.0 M M338.0 48 -77   -12d 44m    71d 51m   17051.9  16632.8  -3757.0  52010.5  54734.5     5.0      -5.6         59.3     63.3     11.2   -104.0    -80.4
2024.0 M M40.0 58 -68   -20d 55m    76d 59m   12669.7  11834.7  -4523.4  54812.7  56257.9    16.3      -3.9         54.4     72.4     36.8    -50.4    -36.8
2024.0 M M74.0 65 -126    19d 44m    80d 11m    9799.4   9223.8   3308.9  56610.7  57452.6   -13.0      -3.4         41.7     51.7    -20.7    -92.5    -84.1
2024.0 M M5.0 49 -123    15d 41m    69d 49m   18446.8  17760.6   4984.6  50162.4  53446.7    -5.9      -1.8         -9.9     -0.9    -33.4   -105.9   -102.8
2024.0 M M441.0 55 -108    11d 11m    76d 40m   13194.2  12943.4   2560.2  55646.5  57189.3    -4.4      -3.5         34.9     37.5     -9.8   -101.5    -90.7
2024.0 M M223.0 44 -81    -9d 15m    69d 33m   18710.8  18467.1  -3009.8  50169.4  53545.0     0.9      -5.7         49.6     49.8     -2.9   -120.7    -95.8
2024.0 M M131.0 45 -77   -11d 57m    69d 40m   18602.2  18199.0  -3852.2  50197.6  53533.5     3.2      -5.9         55.2     57.7      5.7   -115.6    -89.2
2024.0 M M239.0 49 -97     2d 43m    73d 42m   15725.2  15707.6    743.5  53786.7  56038.3    -3.0      -4.1         37.0     37.6    -12.1   -109.4    -94.6
2024.0 M M552.0 52 -66   -18d 23m    72d 37m   16297.0  15465.4  -5139.4  52051.9  54543.5    11.6      -4.9         58.9     73.2     33.7    -73.6    -52.6
2024.0 M M941.0 52 -122    16d 13m    72d 12m   16750.7  16084.0   4678.5  52190.7  54812.9    -6.3      -2.2          2.0     10.4    -28.9   -107.4   -101.7
2024.0 M M151.0 63 -123    19d  2m    79d 26m   10540.6   9964.3   3437.8  56461.0  57436.5   -10.3      -3.3         38.8     47.0    -17.1    -96.3    -87.6
2024.0 M M940.0 49 -115    13d 34m    71d 21m   17434.6  16948.6   4087.8  51679.8  54541.5    -5.6      -2.4          3.0      9.6    -27.1   -109.2   -102.5
2024.0 M M671.0 53 -113    13d 34m    74d 33m   14974.5  14556.5   3513.5  54190.8  56221.7    -5.5      -2.9         20.2     25.2    -18.5   -106.8    -97.6
2024.0 M M504.0 52 -106     9d 31m    74d 55m   14716.9  14514.1   2434.8  54582.1  56531.3    -4.4      -3.4         29.3     32.1    -13.9   -105.9    -94.6
2024.0 M M717.0 50 -110    11d 34m    72d 56m   16289.6  15958.5   3267.6  53064.8  55508.8    -5.3      -2.9         15.5     20.2    -21.3   -109.3    -99.9
2024.0 M M695.0 56 -120    16d 46m    75d 24m   14214.9  13611.1   4098.9  54539.8  56361.8    -6.7      -2.7         19.0     26.2    -21.2   -105.8    -97.6
2024.0 M M391.0 50 -91    -2d 31m    74d 31m   15048.6  15034.1   -661.6  54343.1  56388.3    -0.4      -4.6         49.4     49.3     -3.7   -104.9    -87.9
2024.0 M M23.0 66 -65   -27d 28m    80d 58m    8890.7   7889.1  -4099.7  55872.5  56575.4    27.5      -2.3         35.5     64.3     46.6    -18.0    -12.2
2024.0 M M244.0 47 -79   -11d 15m    71d 27m   17367.6  17034.3  -3386.2  51751.3  54587.8     3.5      -5.6         56.9     59.2      6.2   -109.4    -85.6
2024.0 M M691.0 53 -122    16d 28m    72d 55m   16206.0  15541.3   4593.8  52755.4  55188.5    -6.4      -2.3          5.4     13.8    -27.6   -107.4   -101.1
2024.0 M M218.0 54 -128    17d 28m    72d 28m   16496.7  15736.1   4951.2  52237.9  54780.8    -7.3      -2.0          0.4     10.8    -33.1   -105.8   -100.8
2024.0 M M278.0 43 -81    -9d  4m    68d 48m   19197.4  18957.6  -3024.3  49495.4  53087.9     0.4      -5.8         47.4     47.2     -5.0   -123.7    -98.2
2024.0 M M58.0 49 -122    15d 30m    70d  1m   18321.5  17655.5   4894.7  50366.4  53595.3    -5.9      -1.8         -8.4      0.3    -32.6   -106.4   -102.9
2024.0 M M707.0 60 -135    18d 30m    75d 27m   14039.3  13313.7   4455.0  54090.5  55882.8   -11.2      -2.3         13.1     26.9    -39.1   -100.9    -94.4
2024.0 M M371.0 46 -79   -10d 60m    70d 44m   17885.5  17557.2  -3411.0  51149.0  54185.8     2.9      -5.7         55.3     57.2      4.3   -113.1    -88.5
2024.0 M M1085.0 51 -114    13d 35m    72d 59m   16227.2  15772.9   3812.7  53004.6  55433.0    -5.6      -2.7         11.7     17.5    -22.9   -108.6   -100.4
2024.0 M M522.0 54 -127    17d 24m    72d 40m   16355.2  15606.8   4890.8  52411.7  54904.3    -7.1      -2.1          1.7     11.8    -31.9   -106.2   -100.8
2024.0 M M382.0 58 -122    17d 43m    76d 23m   13339.3  12706.6   4059.7  55074.8  56667.2    -7.6      -2.8         23.0     30.9    -21.1   -104.4    -96.0
2024.0 M M345.0 49 -119    14d 49m    70d 36m   17941.5  17345.3   4586.6  50955.6  54022.0    -5.8      -2.1         -3.8      4.1    -30.3   -107.9   -103.0
2024.0 M M49.0 46 -63   -16d 51m    67d 25m   19869.8  19017.1  -5758.3  47789.1  51755.3     8.9      -6.0         58.1     70.6     32.6    -94.8    -65.2
2024.0 M M29.0 69 -93    -9d 14m    84d 60m    5053.5   4988.1   -810.3  57736.2  57956.9    26.6      -3.9         62.9     68.3     28.6    -44.6    -39.0
2024.0 M M20.0 48 -123    15d 26m    69d  4m   18934.3  18251.0   5040.7  49488.4  52986.9    -5.8      -1.6        -13.3     -4.2    -34.5   -105.0   -102.9
2024.0 M M357.0 56 -101     5d 53m    78d  4m   11937.0  11873.9   1225.2  56502.9  57750.1    -1.7      -4.0         48.2     48.5     -0.8    -93.9    -81.9
2024.0 M M817.0 50 -107     9d 55m    73d 23m   15952.5  15714.3   2746.2  53457.6  55787.1    -4.9      -3.2         21.1     24.7    -18.8   -109.1    -98.5
2024.0 M M29.0 58 -94    -1d 17m    79d 37m   10482.3  10479.7   -234.2  57166.8  58119.9     3.8      -4.3         59.0     59.2     10.1    -80.9    -68.9
2024.0 M M49.0 53 -60   -19d 22m    72d  9m   16533.6  15597.9  -5483.0  51339.6  53936.2    13.3      -4.5         54.6     72.8     42.4    -60.4    -40.7
2024.0 M M141.0 47 -52   -16d 36m    65d 48m   20626.5  19767.2  -5891.4  45893.0  50315.2    11.3      -5.3         53.0     70.2     50.1    -69.8    -42.0
2024.0 M M227.0 49 -82    -9d 43m    73d 15m   16022.0  15792.2  -2704.1  53246.8  55605.1     3.3      -5.3         57.6     59.4      5.5   -103.7    -82.7
2024.0 M M323.0 50 -88    -5d  8m    74d 26m   15112.2  15051.6  -1352.6  54235.9  56302.0     1.0      -4.8         53.3     53.5     -0.3   -103.5    -85.4
2024.0 M M53.0 48 -68   -16d 31m    70d  6m   18191.6  17440.9  -5171.8  50261.6  53452.4     8.5      -5.7         60.0     70.3     26.3    -94.0    -68.0
2024.0 M M174.0 43 -79   -10d 20m    68d 30m   19375.5  19060.8  -3478.1  49196.2  52874.2     1.3      -5.9         49.7     50.2     -1.6   -123.2    -96.4
2024.0 M M199.0 43 -79   -10d 20m    68d 30m   19375.3  19060.6  -3478.1  49195.6  52873.5     1.3      -5.9         49.7     50.2     -1.6   -123.2    -96.4
2024.0 M M194.0 45 -82    -8d 46m    70d 25m   18130.1  17917.9  -2765.6  50946.2  54076.0     1.0      -5.5         50.6     50.8     -2.5   -117.8    -94.1
2024.0 M M206.0 62 -114    15d 49m    80d 11m    9865.9   9492.5   2688.7  57040.5  57887.4    -6.4      -3.7         47.0     50.2     -4.8    -91.9    -82.6
2024.0 M M583.0 55 -114    14d 26m    75d 45m   13952.1  13511.7   3477.5  54953.3  56696.7    -5.7      -3.0         25.1     30.0    -16.0   -104.8    -95.4
2024.0 M M7.0 53 -131    17d 18m    71d  9m   17439.3  16650.5   5185.8  51090.8  53985.2    -7.3      -1.7         -6.8      4.5    -37.2   -103.7   -100.3
2024.0 M M182.0 42 -82    -8d 13m    68d 11m   19595.4  19394.3  -2800.0  48936.8  52714.2    -0.4      -5.7         43.6     42.8     -8.6   -126.5   -101.2
2024.0 M M22.0 50 -127    16d 26m    69d 44m   18451.2  17697.9   5218.3  49988.5  53285.0    -6.3      -1.6        -11.9     -1.9    -35.6   -104.1   -101.8
2024.0 M M783.0 54 -115    14d 38m    74d 54m   14666.4  14190.5   3705.7  54373.9  56317.2    -5.8      -2.9         20.1     25.7    -18.8   -106.3    -97.4
2024.0 M M55.0 50 -66   -17d 38m    71d 10m   17395.5  16578.5  -5268.4  50999.6  53884.7    10.3      -5.3         59.5     72.5     31.7    -82.4    -58.8
2024.0 M M706.0 60 -132    18d 48m    75d 58m   13618.4  12891.9   4388.6  54489.4  56165.4   -10.6      -2.5         16.7     29.3    -34.2   -102.3    -95.2
2024.0 M M29.0 44 -64   -16d 15m    66d  3m   20710.2  19883.3  -5793.5  46607.9  51002.0     7.7      -6.4         57.5     68.2     28.5   -104.7    -72.4
2024.0 M M717.0 62 -133    19d  5m    77d 10m   12560.5  11869.9   4107.4  55117.2  56530.3   -12.3      -2.7         22.7     36.1    -34.9    -99.3    -91.8
2024.0 M M44.0 67 -134    19d 34m    80d 15m    9684.5   9125.2   3243.3  56405.2  57230.5   -18.0      -3.2         38.6     53.4    -34.8    -86.7    -78.9
2024.0 M M164.0 36 2     1d 41m    49d 50m   28155.9  28143.8    824.4  33349.2  43645.4     8.3       0.2         24.5     22.5     68.4     33.8     41.6
2024.0 M M460.0 35 4     2d  2m    48d 37m   28687.6  28669.6   1016.6  32552.8  43389.6     7.8       0.5         24.0     21.7     66.3     36.1     43.0
2024.0 M M7.0 36 5     2d 16m    50d  9m   28145.2  28123.1   1114.9  33715.0  43918.7     7.9       0.6         22.9     20.4     65.3     39.3     44.8
2024.0 M M25.0 36 3     1d 53m    49d 56m   28154.4  28139.2    925.3  33471.1  43737.7     8.1       0.4         24.0     21.8     67.3     35.7     42.8
2024.0 M M969.0 24 9     1d 60m    29d 60m   33690.0  33669.5   1175.5  19450.2  38901.5     6.2       1.1         22.5     20.4     61.9     27.3     33.2
2024.0 M M103.0 36 2     1d 41m    49d 50m   28156.7  28144.7    824.5  33350.2  43646.8     8.3       0.2         24.5     22.5     68.4     33.8     41.6
2024.0 M M758.0 36 6     2d 27m    50d 15m   28129.0  28103.3   1203.0  33825.1  43992.9     7.7       0.7         22.4     19.7     64.3     40.9     45.8
2024.0 M M292.0 26 0     0d 38m    32d 49m   32700.0  32698.0    365.3  21090.9  38911.7     7.5      -0.2         26.8     26.0     71.7     14.4     30.3
2024.0 M M542.0 26 8     2d  2m    33d 52m   32974.7  32954.0   1169.6  22137.0  39716.2     6.4       0.9         23.5     21.3     62.5     28.8     35.6
2024.0 M M650.0 35 2     1d 38m    48d 24m   28685.8  28674.2    818.8  32303.7  43201.9     8.1       0.2         25.0     23.1     68.4     32.4     40.8
2024.0 M M1025.0 36 5     2d 16m    50d  9m   28131.3  28109.3   1113.3  33696.9  43896.0     7.9       0.6         22.9     20.4     65.2     39.2     44.8
2024.0 M M1378.0 22 5     1d 10m    25d 10m   34052.0  34045.0    693.3  15994.9  37621.5     6.6       0.6         23.3     22.0     65.8     17.6     28.6
2024.0 M M11.0 36 5     2d 16m    50d  9m   28145.1  28123.0   1114.9  33714.9  43918.6     7.9       0.6         22.9     20.4     65.3     39.3     44.8
2024.0 M M1176.0 33 -0     1d  7m    45d 10m   29697.6  29691.9    580.2  29863.5  42116.2     8.1      -0.1         26.8     25.4     70.9     25.4     36.9
2024.0 M M86.0 35 0     1d 12m    48d 11m   28690.9  28684.5    604.9  32074.8  43034.4     8.4      -0.0         26.1     24.7     70.6     28.4     38.6
2024.0 M M5.0 36 7     2d 38m    50d 22m   28132.5  28102.9   1290.3  33962.9  44101.2     7.6       0.8         21.9     19.0     63.4     42.6     46.8
2024.0 M M691.0 36 6     2d 27m    50d 15m   28129.9  28104.2   1203.1  33826.3  43994.4     7.7       0.7         22.4     19.7     64.3     40.9     45.8
2024.0 M M812.0 35 8     2d 44m    49d  4m   28670.2  28637.6   1367.7  33051.8  43753.9     7.4       0.9         22.1     19.1     62.4     42.8     46.8
2024.0 M M775.0 32 3     1d 40m    43d 54m   30229.8  30216.9    881.3  29097.1  41958.1     7.6       0.3         25.6     23.6     67.4     29.8     39.1
2024.0 M M990.0 35 1     1d 25m    48d 17m   28680.1  28671.2    713.2  32177.7  43104.0     8.3       0.1         25.6     23.8     69.5     30.4     39.7
2024.0 M M57.0 35 -0     1d 12m    48d 11m   28691.3  28684.9    605.0  32075.3  43035.0     8.4      -0.0         26.1     24.7     70.6     28.4     38.6
2024.0 M M443.0 27 -8    -1d 15m    33d 58m   32018.2  32010.6   -699.7  21567.5  38604.7     8.9      -2.0         31.0     32.8     82.2     -5.9     22.4
2024.0 M M142.0 36 1     1d 28m    49d 43m   28158.7  28149.5    719.6  33231.9  43557.7     8.4       0.1         25.1     23.3     69.4     31.8     40.5
2024.0 M M112.0 35 -0     1d 12m    48d 11m   28690.5  28684.1    604.9  32074.4  43033.8     8.4      -0.0         26.1     24.7     70.6     28.4     38.6
2024.0 M M249.0 35 -1     0d 59m    48d  5m   28685.6  28681.4    490.4  31956.6  42942.8     8.5      -0.2         26.7     25.5     71.8     26.2     37.4
2024.0 M M90.0 35 -0     1d 12m    48d 11m   28690.8  28684.5    604.9  32074.7  43034.3     8.4      -0.0         26.1     24.7     70.6     28.4     38.6
2024.0 M M492.0 35 -0     1d 12m    48d 11m   28685.2  28678.8    604.4  32068.0  43025.5     8.4      -0.0         26.1     24.6     70.6     28.4     38.6
2024.0 M M514.0 35 0     1d 12m    48d 11m   28684.9  28678.5    604.3  32067.7  43025.1     8.4      -0.0         26.1     24.6     70.6     28.4     38.6
2024.0 M M281.0 27 -0     0d 43m    34d 45m   32345.8  32343.3    409.2  22445.7  39370.8     7.6      -0.2         27.0     26.1     71.6     16.0     31.3
2024.0 M M89.0 34 5     2d 10m    47d 15m   29227.2  29206.5   1101.8  31616.7  43056.3     7.6       0.6         24.0     21.6     65.3     36.4     43.0
2024.0 M M399.0 30 2     1d 21m    40d 27m   31165.4  31156.8    733.4  26569.9  40954.1     7.5       0.2         26.3     24.7     68.7     24.8     36.1
2024.0 M M461.0 32 3     1d 40m    43d 54m   30234.6  30221.7    881.7  29101.9  41964.9     7.6       0.3         25.6     23.6     67.5     29.8     39.1
2024.0 M M142.0 31 6     2d  8m    42d 38m   30763.3  30742.1   1144.4  28318.9  41813.2     7.1       0.7         24.5     22.1     64.3     33.5     40.7
2024.0 M M270.0 27 2     1d  7m    35d  0m   32414.9  32408.8    631.6  22701.1  39573.6     7.3       0.1         26.1     24.8     68.9     20.1     32.9
2024.0 M M86.0 33 6     2d 16m    45d 50m   29755.3  29731.9   1179.6  30641.4  42711.5     7.3       0.7         23.9     21.4     64.3     36.6     43.0
2024.0 M M766.0 33 2     1d 32m    45d 23m   29721.6  29710.9    796.7  30117.0  42313.2     7.9       0.2         25.8     24.0     68.5     29.4     39.1
2024.0 M M314.0 29 0     0d 53m    38d 27m   31555.5  31551.8    484.0  25059.2  40295.3     7.7      -0.2         27.2     26.2     71.3     19.1     33.2
2024.0 M M150.0 31 5     1d 58m    42d 30m   30751.2  30733.1   1053.6  28186.0  41714.3     7.2       0.5         24.9     22.7     65.3     31.9     39.9
2024.0 M M563.0 28 9     2d 21m    37d 47m   32188.8  32161.5   1324.4  24958.9  40731.6     6.5       1.0         23.4     20.9     61.6     33.6     39.1
2024.0 M M6.0 6 2    -1d 50m   -15d 18m   31595.5  31579.5  -1006.2  -8640.8  32755.8     8.1      -1.1          5.3      7.6     74.1    -12.1      8.3
2024.0 M M386.0 9 2    -1d 13m    -7d 28m   32947.6  32940.1   -700.0  -4318.6  33229.4     7.6      -0.7         11.2     12.8     72.8     -8.5     12.2
2024.0 M M317.0 12 -1    -1d 22m     0d  2m   33597.6  33588.1   -801.9     18.9  33597.7     7.8      -1.2         16.6     18.4     75.8    -11.3     16.6
2024.0 M M461.0 11 -4    -2d 19m    -2d 51m   33023.3  32996.2  -1337.5  -1647.2  33064.3     8.5      -2.2         15.4     18.7     80.6    -21.6     16.5
2024.0 M M63.0 5 -0    -2d 35m   -18d  3m   30847.3  30815.8  -1394.6 -10050.8  32443.4     8.6      -1.8          3.3      6.8     76.8    -18.8      9.0
2024.0 M M169.0 9 -0    -1d 42m    -7d 41m   32751.3  32737.0   -969.2  -4422.8  33048.6     7.9      -1.2         11.7     13.9     75.3    -13.5     13.4
2024.0 M M324.0 10 -2    -1d 60m    -5d 17m   32908.8  32888.9  -1146.1  -3040.2  33049.0     8.2      -1.7         13.7     16.4     77.8    -17.4     15.2
2024.0 M M310.0 7 -2    -2d 39m   -13d  4m   31674.5  31640.4  -1468.6  -7356.1  32517.4     8.6      -2.1          8.0     11.6     78.7    -22.1     12.8
2024.0 M M7.0 4 -1    -3d  8m   -20d 39m   30162.4  30117.2  -1650.4 -11365.4  32232.7     9.0      -2.2          0.9      5.2     78.5    -22.8      8.9
2024.0 M M7.0 5 -3    -3d 28m   -18d 15m   30532.9  30477.2  -1842.1 -10068.6  32150.2     9.1      -2.7          3.4      8.3     80.7    -28.0     12.0
2024.0 M M375.0 7 -5    -3d 32m   -13d 16m   31354.3  31294.7  -1931.4  -7389.9  32213.4     9.2      -3.1          7.8     13.0     83.0    -31.7     14.9
2024.0 M M251.0 6 -6    -4d  7m   -15d 51m   30750.3  30670.9  -2208.5  -8726.3  31964.5     9.5      -3.7          5.3     11.4     84.7    -36.8     15.2
2024.0 M M370.0 9 -5    -3d  2m    -8d  7m   32227.5  32182.2  -1708.6  -4593.7  32553.3     8.9      -2.8         11.9     16.3     82.6    -28.4     15.8
2024.0 M M332.0 7 -7    -4d 10m   -13d 20m   31142.7  31060.4  -2263.3  -7378.7  32004.9     9.6      -3.9          7.4     13.6     86.0    -38.9     16.1
2024.0 M M8.0 4 -6    -4d 43m   -20d 50m   29639.6  29539.2  -2437.3 -11281.5  31714.0     9.9      -4.0          0.2      7.3     85.0    -39.7     14.4
2024.0 M M214.0 6 -5    -3d 48m   -15d 49m   30857.2  30789.4  -2044.6  -8738.2  32070.6     9.3      -3.3          5.5     11.1     83.2    -33.3     14.4
2024.0 M M343.0 9 7     0d -6m    -6d 48m   33416.1  33416.0    -62.9  -3982.6  33652.6     7.0       0.5          9.5      9.6     68.2      3.4      9.1
2024.0 M M336.0 7 5     0d -53m   -12d 20m   32382.4  32378.5   -503.5  -7083.2  33148.0     7.5      -0.2          6.5      7.6     70.6     -3.4      7.1
2024.0 M M79.0 6 5    -1d  5m   -14d 57m   31890.5  31884.8   -600.2  -8512.7  33007.1     7.7      -0.3          4.5      5.8     71.1     -4.2      5.4
2024.0 M M65.0 4 8     0d -43m   -19d 40m   31048.3  31045.9   -388.5 -11100.0  32972.9     7.7       0.3         -0.6      0.3     69.7      3.5     -1.7
2024.0 M M143.0 6 7     0d -36m   -14d 40m   32077.7  32075.9   -335.7  -8397.1  33158.5     7.5       0.2          3.9      4.6     69.5      1.1      3.5
2024.0 M M464.0 12 6     0d  8m     0d 56m   34232.4  34232.3     77.3    562.2  34237.0     6.8       0.4         14.4     14.3     67.6      4.6     14.5
2024.0 M M221.0 7 3    -1d 22m   -12d 35m   32190.1  32181.0   -768.1  -7187.8  32982.9     7.8      -0.7          7.1      8.9     72.5     -8.5      8.8
2024.0 M M343.0 8 4     0d -56m    -9d 51m   32737.4  32733.0   -537.2  -5682.8  33227.0     7.5      -0.3          8.8     10.0     71.1     -4.9      9.5
2024.0 M M1290.0 9 8     0d  6m    -6d 38m   33485.2  33485.1     60.6  -3895.6  33711.0     6.9       0.7          9.1      9.0     67.5      5.8      8.4
2024.0 M M632.0 10 7     0d  3m    -4d 10m   33761.0  33761.0     24.8  -2454.9  33850.1     6.9       0.5         11.1     11.1     67.7      4.4     10.8
2024.0 M M478.0 12 8     0d 31m     1d 15m   34395.4  34394.0    312.0    750.6  34403.6     6.6       0.9         13.6     13.0     66.2      8.8     13.8
